,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_OF_BUILDING,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
5513,2,713,80,1,1,2,4,0,1,1,3,9213250,23,1,0,0
5514,1,969,80,1,1,3,0,1,2,2,5,10820520,28,0,0,1
5515,4,1324,144,1,1,3,3,1,3,2,3,9187560,18,0,1,0
5516,2,1156,93,1,1,3,1,0,1,2,5,14124700,22,1,0,0
5517,0,1327,124,1,1,3,3,1,1,2,0,9886000,20,1,0,0
5518,0,1117,89,1,1,3,0,0,0,1,5,9500250,43,1,0,0
5519,2,1284,108,2,1,4,1,0,1,2,4,14704500,10,1,0,0
5520,5,1983,0,2,1,5,4,1,1,2,5,15237150,35,0,1,0
5521,2,1264,145,2,1,4,1,0,1,1,4,8987800,24,0,1,0
5522,3,1649,121,2,1,4,0,1,1,2,0,12990820,26,1,0,0
5523,2,1245,177,2,1,4,2,1,2,1,5,11062000,4,0,1,0
5524,4,1422,117,2,1,4,4,1,1,1,4,13472800,30,1,0,0
5525,1,634,185,1,1,2,0,0,0,1,4,8762095,33,1,0,0
5526,4,2052,47,3,2,5,0,0,2,1,3,10357920,24,0,0,1
5527,2,984,51,1,1,3,0,0,3,2,4,8614330,39,0,0,1
5528,5,1808,130,2,1,5,3,1,0,0,4,13475870,34,0,0,1
5529,2,1266,165,2,1,4,2,0,3,1,3,9080550,5,0,1,0
5530,6,1910,111,2,1,5,3,1,1,1,4,21530880,39,1,0,0
5531,3,1527,43,2,1,4,1,1,0,2,1,8920800,25,0,0,1
5532,1,1124,180,1,1,3,2,0,3,2,1,7870685,19,0,1,0
5533,3,1654,8,2,1,4,4,1,1,1,2,10246160,13,0,0,1
5534,3,1722,34,2,1,4,1,1,2,1,0,13217550,25,1,0,0
5535,2,833,194,1,1,3,3,1,0,0,5,11265800,36,1,0,0
5536,0,529,6,1,1,2,2,1,0,2,0,4168625,41,0,0,1
5537,0,1640,3,2,2,4,2,0,0,2,1,11001750,21,1,0,0
5538,1,1271,95,2,2,4,2,0,1,2,1,9226180,12,0,0,1
5539,3,1628,2,2,1,4,4,0,3,0,1,7195550,25,0,1,0
5540,6,1553,139,1,1,4,3,1,3,1,3,18365420,16,1,0,0
5541,0,633,10,1,1,2,3,0,2,0,3,5648000,48,1,0,0
5542,2,796,148,1,1,2,3,1,3,1,4,8992520,16,0,0,1
5543,3,1794,158,2,1,4,4,0,0,2,3,10485480,29,0,0,1
5544,3,1726,29,2,1,4,2,1,0,0,1,8001610,18,0,1,0
5545,3,1644,70,2,1,4,3,1,3,0,5,10138550,30,0,1,0
5546,4,2471,15,4,2,6,4,0,3,2,4,12529240,22,0,1,0
5547,0,1122,199,1,1,3,1,1,0,1,5,8904750,16,0,0,1
5548,5,1906,46,2,1,5,0,1,2,2,3,14737720,17,0,0,1
5549,4,1420,161,2,1,4,3,0,3,2,5,13798400,20,1,0,0
5550,3,1755,78,2,1,4,4,1,3,2,0,14615700,15,1,0,0
5551,3,1686,177,2,1,4,0,0,2,0,4,13495120,26,1,0,0
5552,4,2053,53,3,2,5,3,0,3,1,5,12034000,17,0,0,1
5553,5,1772,57,1,1,4,4,0,0,1,5,20334690,27,1,0,0
5554,2,918,189,1,1,3,0,0,3,1,3,10781300,10,1,0,0
5555,2,861,148,1,1,3,2,1,3,2,4,9512550,5,0,1,0
5556,0,1091,31,1,1,3,4,0,1,2,2,8994500,34,1,0,0
5557,2,1093,53,1,1,3,0,1,0,2,4,9354900,34,0,1,0
5558,3,1860,57,3,2,5,0,1,2,2,0,14830590,7,1,0,0
5559,3,1908,187,3,2,5,0,0,2,2,3,10195310,53,0,0,1
5560,3,1555,59,2,1,4,3,0,3,0,4,13027020,26,1,0,0
5561,2,1139,180,1,1,3,1,0,0,1,3,8602280,15,0,0,1
5562,1,982,151,1,1,3,0,1,1,0,1,6515045,23,0,1,0
5563,2,875,55,1,1,3,2,1,3,2,5,9749000,24,0,1,0
5564,0,1631,1,2,2,4,2,1,0,2,3,9009500,28,0,1,0
5565,3,1615,168,2,1,4,1,1,0,2,3,10873880,9,0,0,1
5566,2,942,94,1,1,3,2,0,0,0,5,8017350,5,0,1,0
5567,0,1537,146,2,2,4,4,0,2,2,4,8474250,49,0,1,0
5568,1,961,111,1,1,3,3,0,1,2,4,12505440,36,1,0,0
5569,3,1901,93,3,2,5,0,1,0,1,0,8567050,10,0,1,0
5570,0,641,121,1,1,2,1,0,3,0,2,4256250,5,0,1,0
5571,3,1538,124,2,1,4,1,0,2,0,1,11133440,22,1,0,0
5572,2,1188,141,1,1,3,1,1,0,0,5,9884750,5,0,1,0
5573,2,1068,9,1,1,3,2,0,0,0,5,12443800,12,1,0,0
5574,2,1034,170,1,1,3,2,1,3,1,3,8445450,35,0,1,0
5575,1,619,140,1,1,2,3,1,0,0,4,7387625,35,0,0,1
5576,6,1762,46,1,1,4,4,0,3,0,4,19848170,6,1,0,0
5577,2,1100,142,1,1,3,0,1,2,0,3,8224000,8,0,1,0
5578,3,1860,29,3,2,5,3,1,1,0,1,13473750,55,1,0,0
5579,1,753,55,1,1,2,4,1,1,2,2,8728635,9,0,0,1
5580,5,1636,71,1,1,4,0,1,2,2,3,11781050,39,0,1,0
5581,4,2074,68,3,2,5,3,1,1,2,4,11739740,27,0,1,0
5582,6,1533,107,1,1,4,4,0,2,0,5,12613410,21,0,0,1
5583,3,1530,115,2,1,4,4,0,2,1,2,12656590,22,1,0,0
5584,2,825,73,1,1,3,0,1,1,2,4,11585000,32,1,0,0
5585,3,1794,109,2,1,4,1,0,0,1,2,8474920,11,0,1,0
5586,0,1267,87,1,1,3,0,1,2,0,1,8965500,18,1,0,0
5587,4,1891,170,3,2,5,1,1,3,2,3,16077100,25,1,0,0
5588,5,1896,134,2,1,5,3,1,0,2,3,21750600,5,1,0,0
5589,2,1223,161,2,1,4,2,0,3,0,5,9818010,22,0,0,1
5590,4,1724,197,2,1,4,1,1,2,2,5,16196760,18,1,0,0
5591,1,1072,192,1,1,3,1,1,0,0,1,11547935,9,1,0,0
5592,1,634,191,1,1,2,4,0,2,0,4,6690720,28,0,1,0
5593,3,1767,26,2,1,4,0,1,1,2,3,9755310,48,0,1,0
5594,2,1273,86,2,1,4,0,0,2,1,5,9991510,38,0,0,1
5595,0,1275,91,1,1,3,1,1,1,1,1,6909125,18,0,0,1
5596,0,1047,148,1,1,3,2,1,1,0,0,7065000,32,1,0,0
5597,5,1597,187,1,1,4,0,1,0,1,5,12514070,21,0,1,0
5598,0,1586,100,2,2,4,3,1,1,2,3,9779750,24,0,0,1
5599,4,2327,183,4,2,6,1,1,2,2,3,18610560,18,1,0,0
5600,4,2008,23,3,2,5,4,0,3,2,3,16478960,8,1,0,0
5601,4,1303,74,1,1,3,1,1,1,2,3,9356020,18,0,0,1
5602,1,846,80,1,1,3,1,0,0,0,1,5576560,24,0,0,1
5603,0,1428,123,2,2,4,4,1,3,0,1,10214750,33,1,0,0
5604,2,877,39,1,1,3,3,0,0,1,4,11046700,6,1,0,0
5605,3,1751,148,2,1,4,2,1,0,1,5,10753720,36,0,1,0
5606,5,1738,170,1,1,4,3,1,1,1,3,19240920,36,1,0,0
5607,1,985,73,1,1,3,0,1,0,1,5,9715800,20,0,1,0
5608,1,766,81,1,1,2,2,1,1,2,2,7638500,20,0,1,0
5609,0,1196,18,1,1,3,3,1,0,2,3,7955250,49,0,0,1
5610,2,1128,141,1,1,3,1,1,2,2,4,10897710,9,0,0,1
5611,2,1092,179,1,1,3,0,0,0,0,4,7877290,31,0,0,1
5612,4,1973,58,3,2,5,0,1,2,2,5,12781400,17,0,0,1
5613,4,2447,113,4,2,6,3,1,1,1,4,13572840,25,0,0,1
5614,3,1736,164,2,1,4,3,0,1,0,4,9053300,45,0,0,1
5615,3,1559,107,2,1,4,4,1,3,1,1,12999460,48,1,0,0
5616,5,1708,76,1,1,4,4,1,1,1,3,12590750,15,0,1,0
5617,0,517,13,1,1,2,1,0,2,1,5,6830000,40,1,0,0
5618,0,1403,144,2,2,4,2,0,2,2,4,11971000,12,1,0,0
5619,0,1085,84,1,1,3,1,1,0,1,3,9832750,17,1,0,0
5620,0,510,39,1,1,2,4,0,1,1,5,6249500,23,0,0,1
5621,2,1291,0,2,1,4,0,0,1,1,4,9302420,37,0,0,1
5622,3,1961,34,3,2,5,2,1,2,2,2,15931810,53,1,0,0
5623,1,766,179,1,1,2,0,0,3,1,4,10605950,10,1,0,0
5624,1,1169,145,1,1,3,2,1,2,2,4,15089800,40,1,0,0
5625,0,1401,77,2,2,4,0,1,2,2,3,8802250,9,0,1,0
5626,2,946,47,1,1,3,2,0,2,1,4,11659850,7,1,0,0
5627,1,829,144,1,1,3,4,1,0,0,4,8713470,38,0,0,1
5628,4,2276,30,4,2,6,1,0,2,1,4,17426900,15,1,0,0
5629,6,1861,132,2,1,5,2,0,0,1,5,14480160,14,0,0,1
5630,3,1616,67,2,1,4,2,1,0,1,3,8860120,51,0,1,0
5631,0,1505,7,2,2,4,4,0,2,0,5,8461750,15,0,1,0
5632,0,1072,67,1,1,3,1,1,0,0,4,6677000,40,0,1,0
5633,0,1253,60,1,1,3,0,0,3,2,5,8967625,15,0,0,1
5634,3,1859,184,3,2,5,4,0,1,2,5,11347040,22,0,1,0
5635,3,1805,81,3,2,5,2,0,1,0,3,13461540,42,1,0,0
5636,2,1274,195,2,1,4,0,0,3,2,5,11289880,6,0,0,1
5637,6,1709,140,1,1,4,2,0,3,1,5,19959060,18,1,0,0
5638,5,1909,151,2,1,5,0,0,2,1,5,13381530,9,0,1,0
5639,3,1591,154,2,1,4,0,0,0,2,4,13522410,38,1,0,0
5640,3,1674,103,2,1,4,2,1,2,1,2,14376860,18,1,0,0
5641,5,1730,138,1,1,4,1,0,0,2,5,13937920,16,0,0,1
5642,0,838,132,1,1,2,2,1,1,2,0,5448750,22,0,0,1
5643,3,1718,2,2,1,4,3,1,1,2,4,16246070,11,1,0,0
5644,3,1863,21,3,2,5,1,1,0,1,4,11077460,48,0,0,1
5645,2,746,128,1,1,2,4,1,1,1,5,8834250,19,0,1,0
5646,2,940,106,1,1,3,4,0,2,2,5,9446200,16,0,1,0
5647,6,1569,97,1,1,4,0,0,3,2,3,12196510,12,0,0,1
5648,4,2219,94,3,2,5,0,1,2,2,4,12382360,8,0,1,0
5649,0,843,73,1,1,2,4,0,1,2,0,5016625,12,0,0,1
5650,6,1779,44,1,1,4,1,0,0,0,5,13081220,20,0,0,1
5651,0,543,59,1,1,2,4,0,3,0,0,4521500,10,1,0,0
5652,4,2215,162,3,2,5,1,0,3,2,4,17812120,6,1,0,0
5653,0,551,141,1,1,2,1,1,3,1,0,5162250,39,1,0,0
5654,0,692,13,1,1,2,0,1,1,1,1,4485750,33,0,1,0
5655,4,2432,100,4,2,6,4,1,3,2,3,13849520,24,0,0,1
5656,2,892,97,1,1,3,3,0,2,2,3,10753200,32,1,0,0
5657,4,1734,61,2,1,4,3,1,1,1,5,15722880,24,1,0,0
5658,1,944,97,1,1,3,2,0,3,0,2,7028960,24,0,0,1
5659,3,1924,121,3,2,5,3,1,2,1,4,11095900,25,0,1,0
5660,5,1688,167,1,1,4,0,0,2,1,3,10560230,39,0,1,0
5661,4,1721,61,2,1,4,0,0,3,2,4,10728800,9,0,0,1
5662,2,745,109,1,1,2,4,1,1,2,3,10609450,39,1,0,0
5663,0,1590,134,2,2,4,2,1,3,1,1,11415250,31,1,0,0
5664,4,1719,113,2,1,4,0,1,1,1,5,15598600,10,1,0,0
5665,2,838,53,1,1,3,0,1,1,1,3,7812900,6,0,1,0
5666,4,1941,174,3,2,5,2,0,1,2,5,12045160,7,0,0,1
5667,2,1215,30,2,1,4,1,0,3,1,5,10569900,9,0,0,1
5668,0,926,89,1,1,3,4,1,2,1,0,5561250,15,0,1,0
5669,5,1609,125,1,1,4,2,0,3,0,3,11671660,7,0,0,1
5670,2,1226,118,2,1,4,1,1,0,1,3,10133720,10,0,0,1
5671,4,1478,129,2,1,4,4,0,2,2,5,10119880,24,0,1,0
5672,2,1041,174,1,1,3,0,1,3,1,5,13933850,7,1,0,0
5673,0,1420,132,2,2,4,4,0,3,2,3,8222000,50,0,0,1
5674,5,1933,145,2,1,5,4,0,3,2,5,22593290,27,1,0,0
5675,2,1093,173,1,1,3,1,0,2,1,5,9652510,18,0,0,1
5676,3,1683,26,2,1,4,2,0,0,1,2,8581000,30,0,0,1
5677,1,1165,153,1,1,3,3,1,0,1,0,7605945,23,0,1,0
5678,2,1083,54,1,1,3,4,0,2,1,5,13129250,39,1,0,0
5679,4,2004,105,3,2,5,0,0,3,1,4,10047540,17,0,1,0
5680,2,1102,94,1,1,3,0,1,0,1,4,8911850,31,0,1,0
5681,3,1565,88,2,1,4,2,1,3,2,2,13874910,38,1,0,0
5682,6,1938,200,2,1,5,4,0,1,0,4,12798530,19,0,1,0
5683,3,1615,63,2,1,4,1,0,0,2,3,9003860,8,0,1,0
5684,0,746,13,1,1,2,0,1,3,1,5,9029500,38,1,0,0
5685,2,824,166,1,1,3,4,1,2,0,4,11570100,6,1,0,0
5686,4,2432,10,4,2,6,1,1,1,2,4,13902360,16,0,0,1
5687,0,645,38,1,1,2,1,0,2,2,4,7575500,34,1,0,0
5688,3,1850,56,3,2,5,0,1,2,0,1,9150230,19,0,0,1
5689,4,1985,58,3,2,5,3,0,1,2,3,9893420,21,0,1,0
5690,0,1031,191,1,1,3,2,1,0,2,2,7121000,14,0,1,0
5691,3,1604,121,2,1,4,0,0,2,1,0,6334300,30,0,1,0
5692,1,640,120,1,1,2,4,1,0,0,2,8739135,29,1,0,0
5693,5,1666,136,1,1,4,4,1,0,0,4,13390780,20,0,0,1
5694,0,770,131,1,1,2,0,1,2,1,1,6386750,49,1,0,0
5695,6,1815,23,2,1,5,2,1,1,1,4,21165570,11,1,0,0
5696,4,2203,180,3,2,5,3,1,3,1,4,18055240,22,1,0,0
5697,0,1194,56,1,1,3,0,0,1,2,3,6501500,34,0,1,0
5698,3,1832,26,3,2,5,4,0,3,2,5,12583340,12,0,0,1
5699,0,639,147,1,1,2,2,0,2,2,3,7112250,27,1,0,0
5700,5,1638,177,1,1,4,2,0,2,0,4,10983530,19,0,1,0
5701,3,1800,88,2,1,4,0,0,0,2,5,15728210,28,1,0,0
5702,0,909,141,1,1,3,2,1,3,1,5,10578000,16,1,0,0
5703,0,1184,144,1,1,3,2,1,3,2,4,8425000,36,0,1,0
5704,3,1803,96,3,2,5,4,1,2,2,4,11541320,31,0,1,0
5705,2,713,30,1,1,2,1,0,1,2,5,7865000,24,0,1,0
5706,3,1624,117,2,1,4,1,1,3,0,0,7269300,20,0,1,0
5707,1,1077,168,1,1,3,2,1,3,2,2,9801720,28,0,0,1
5708,4,1729,112,2,1,4,0,0,2,2,3,8896740,27,0,1,0
5709,2,1065,117,1,1,3,0,0,2,2,3,12311250,11,1,0,0
5710,5,1671,137,1,1,4,4,1,1,0,4,12256520,26,0,1,0
5711,0,510,99,1,1,2,2,1,1,1,5,6583500,43,0,0,1
5712,1,1181,160,1,1,3,4,0,3,0,3,8557760,24,0,1,0
5713,2,758,169,1,1,2,3,0,1,1,3,9440800,16,1,0,0
5714,4,2156,91,3,2,5,2,1,1,1,4,12558620,15,0,0,1
5715,4,2004,106,3,2,5,4,1,1,1,5,12074700,25,0,1,0
5716,2,1067,142,1,1,3,0,1,0,1,3,8299100,26,0,1,0
5717,2,1085,97,1,1,3,1,0,3,1,4,8434850,23,0,1,0
5718,1,1064,75,1,1,3,0,0,1,2,5,14038465,11,1,0,0
5719,2,739,142,1,1,2,0,0,3,0,5,9729650,23,1,0,0
5720,5,1829,67,2,1,5,2,1,1,1,3,12627130,29,0,1,0
5721,6,1637,99,1,1,4,1,1,1,0,5,11905180,44,0,1,0
5722,1,763,96,1,1,2,2,0,2,2,4,8182525,35,0,0,1
5723,1,1138,194,1,1,3,2,0,1,1,2,7704145,23,0,1,0
5724,5,1724,173,1,1,4,0,1,1,2,4,12952940,22,0,1,0
5725,2,1017,111,1,1,3,3,1,1,0,4,9255790,14,0,0,1
5726,0,732,56,1,1,2,4,0,0,1,1,3974000,50,0,0,1
5727,3,1926,24,3,2,5,3,0,0,1,2,9477620,41,0,0,1
5728,2,958,134,1,1,3,4,0,2,2,4,9318660,24,0,0,1
5729,3,1938,14,3,2,5,1,0,3,0,1,8328830,44,0,0,1
5730,0,1362,91,2,2,4,2,0,0,1,5,8358250,38,0,0,1
5731,3,1627,192,2,1,4,4,0,3,0,2,8748900,15,0,0,1
5732,0,737,32,1,1,2,0,0,2,2,4,6030000,34,0,1,0
5733,2,726,27,1,1,2,4,0,3,2,5,11227800,20,1,0,0
5734,4,2189,96,3,2,5,3,1,2,1,3,11132540,17,0,1,0
5735,1,890,179,1,1,3,2,1,1,0,3,11045865,31,1,0,0
5736,2,810,71,1,1,3,1,0,2,0,5,7561350,9,0,1,0
5737,0,1592,95,2,2,4,0,1,2,0,0,6433250,7,0,1,0
5738,1,1245,184,2,2,4,4,0,0,1,0,8352235,9,0,0,1
5739,4,1479,19,2,1,4,1,0,1,2,4,13025840,22,1,0,0
5740,2,1259,157,2,1,4,4,1,1,2,5,12017530,34,0,0,1
5741,4,2042,70,3,2,5,1,1,3,1,4,12386540,15,0,0,1
5742,0,663,95,1,1,2,4,1,3,2,5,9938250,27,1,0,0
5743,4,2439,41,4,2,6,0,1,3,1,4,13774720,7,0,0,1
5744,6,1888,52,2,1,5,0,1,0,0,5,14042030,42,0,0,1
5745,0,1655,15,2,2,4,1,1,3,0,2,11697500,26,1,0,0
5746,1,1197,48,1,1,3,4,1,2,0,0,8116035,29,0,0,1
5747,1,966,175,1,1,3,0,1,2,0,4,12584475,5,1,0,0
5748,0,807,42,1,1,2,4,0,1,0,1,3953125,32,0,0,1
5749,2,862,192,1,1,3,0,1,1,1,4,11637200,16,1,0,0
5750,3,1625,78,2,1,4,4,0,3,0,4,14013210,13,1,0,0
5751,2,1143,153,1,1,3,2,0,3,1,3,12525300,22,1,0,0
5752,2,967,116,1,1,3,4,1,0,2,5,14064400,12,1,0,0
5753,2,1168,116,1,1,3,1,1,0,1,3,13063900,38,1,0,0
5754,3,1744,55,2,1,4,2,0,2,0,5,15120240,7,1,0,0
5755,3,1966,95,3,2,5,2,0,3,2,3,11354230,14,0,0,1
5756,3,1722,112,2,1,4,2,1,2,0,4,10728940,17,0,0,1
5757,3,1541,165,2,1,4,3,1,3,1,0,7851840,52,0,0,1
5758,4,1409,85,2,1,4,3,0,2,1,4,8545660,23,0,1,0
5759,4,1936,67,3,2,5,1,1,3,1,4,16549820,11,1,0,0
5760,4,2474,113,4,2,6,0,0,1,2,4,12913500,11,0,0,1
5761,2,1217,140,2,1,4,2,0,2,1,4,8829350,37,0,1,0
5762,2,1057,143,1,1,3,4,1,1,2,4,13875150,29,1,0,0
5763,2,955,98,1,1,3,3,0,0,2,5,12610500,22,1,0,0
5764,6,1608,140,1,1,4,4,1,2,0,5,19359180,39,1,0,0
5765,2,1010,200,1,1,3,1,0,3,0,4,7368100,38,0,1,0
5766,2,1170,177,1,1,3,1,0,2,2,5,14029100,34,1,0,0
5767,0,982,177,1,1,3,1,1,1,1,0,5028250,44,0,0,1
5768,0,763,126,1,1,2,1,0,1,1,5,6321500,28,0,1,0
5769,1,778,164,1,1,2,2,0,0,1,2,5856595,33,0,1,0
5770,0,1502,193,2,2,4,3,1,1,1,2,7825250,19,0,1,0
5771,1,1110,53,1,1,3,1,1,2,0,5,10708380,12,0,0,1
5772,2,759,50,1,1,2,1,0,3,0,5,7372180,29,0,0,1
5773,5,1789,11,1,1,4,3,1,1,2,5,21512830,34,1,0,0
5774,3,1884,73,3,2,5,0,1,0,0,4,15533370,21,1,0,0
5775,2,1181,145,1,1,3,4,1,0,2,4,11371920,9,0,0,1
5776,4,1567,199,2,1,4,0,0,1,2,5,10388980,12,0,0,1
5777,0,686,71,1,1,2,0,0,2,0,4,4762750,37,0,1,0
5778,3,1630,86,2,1,4,1,0,3,0,3,8689410,23,0,0,1
5779,4,1503,121,2,1,4,0,1,2,2,5,10790620,11,0,1,0
5780,3,1754,94,2,1,4,3,1,3,1,4,11481960,18,0,0,1
5781,0,1299,87,1,1,3,3,0,0,1,1,8259750,49,1,0,0
5782,2,983,8,1,1,3,4,1,3,0,4,9346410,30,0,0,1
5783,6,1708,156,1,1,4,2,1,0,2,5,20841430,34,1,0,0
5784,2,1230,17,2,1,4,3,1,1,2,4,15118500,22,1,0,0
5785,3,1760,30,2,1,4,4,1,0,2,1,15202400,5,1,0,0
5786,2,1180,176,1,1,3,3,1,1,1,3,8628250,39,0,1,0
5787,6,1915,195,2,1,5,2,1,2,1,5,15486610,38,0,0,1
5788,0,1533,181,2,2,4,3,0,1,0,5,11377000,48,1,0,0
5789,0,534,181,1,1,2,0,0,3,2,3,5378000,29,0,0,1
5790,4,1404,36,2,1,4,0,1,3,2,5,10334640,22,0,1,0
5791,2,949,90,1,1,3,3,1,0,0,3,7774950,13,0,1,0
5792,3,1876,117,3,2,5,0,0,2,0,4,9235150,15,0,1,0
5793,2,753,56,1,1,2,4,1,3,2,5,9266600,40,0,1,0
5794,2,993,66,1,1,3,4,1,2,0,5,9404600,20,0,1,0
5795,0,1257,72,1,1,3,0,0,3,2,2,6771500,8,0,1,0
5796,2,1280,180,2,1,4,0,1,1,1,5,15311500,26,1,0,0
5797,4,1337,120,2,1,4,2,1,3,2,3,9389920,16,0,1,0
5798,4,2325,99,4,2,6,2,0,3,1,5,11948440,22,0,1,0
5799,3,1946,130,3,2,5,3,1,2,0,5,12129270,21,0,0,1
5800,5,1719,83,1,1,4,1,1,2,1,3,11681650,45,0,1,0
5801,3,1636,152,2,1,4,3,1,1,2,4,15224290,37,1,0,0
5802,2,1264,173,2,1,4,4,1,3,1,4,15490850,23,1,0,0
5803,0,780,127,1,1,2,3,1,2,1,2,7608500,30,1,0,0
5804,4,2178,24,3,2,5,1,0,3,1,5,17268380,29,1,0,0
5805,0,1232,78,1,1,3,2,1,2,0,3,7500750,25,0,0,1
5806,0,762,156,1,1,2,3,0,2,0,1,3608250,23,0,1,0
5807,6,1934,192,2,1,5,1,1,2,1,4,14019480,9,0,1,0
5808,1,978,172,1,1,3,4,0,2,1,0,10283690,26,1,0,0
5809,4,2248,162,4,2,6,4,0,1,2,3,11109840,22,0,1,0
5810,5,1991,123,2,1,5,4,0,0,1,3,21350340,12,1,0,0
5811,0,573,91,1,1,2,0,1,3,0,4,5582500,32,0,1,0
5812,4,2496,88,4,2,6,2,1,3,2,4,20231160,28,1,0,0
5813,4,1931,194,3,2,5,2,0,1,2,3,10770140,16,0,0,1
5814,0,652,126,1,1,2,1,0,2,2,1,4664500,6,0,1,0
5815,2,770,174,1,1,2,3,1,1,1,4,8086750,13,0,1,0
5816,0,1323,76,1,1,3,1,0,3,1,3,10049250,31,1,0,0
5817,4,2180,78,3,2,5,0,0,2,1,4,11237140,26,0,0,1
5818,4,2458,83,4,2,6,4,0,2,1,4,18763360,28,1,0,0
5819,3,1684,87,2,1,4,4,1,0,2,2,10088120,16,0,1,0
5820,5,1556,120,1,1,4,2,0,3,0,5,18286600,5,1,0,0
5821,0,526,45,1,1,2,0,1,1,0,4,6956750,13,1,0,0
5822,2,714,55,1,1,2,3,1,0,0,5,10312400,36,1,0,0
5823,0,748,105,1,1,2,2,0,1,0,2,5699500,34,1,0,0
5824,1,635,133,1,1,2,3,0,1,0,0,6036800,40,1,0,0
5825,2,1137,155,1,1,3,1,1,0,1,4,10145540,19,0,0,1
5826,0,1132,88,1,1,3,2,1,1,0,4,7387000,16,0,1,0
5827,5,1804,5,2,1,5,3,1,0,0,3,13073340,21,0,0,1
5828,4,2327,44,4,2,6,3,0,3,1,4,11494940,17,0,1,0
5829,4,1966,111,3,2,5,3,1,1,2,4,12383920,20,0,0,1
5830,0,552,167,1,1,2,1,0,0,1,4,6624750,21,1,0,0
5831,4,1862,101,3,2,5,2,0,2,2,3,15087520,16,1,0,0
5832,3,1640,149,2,1,4,3,1,0,1,5,10295890,37,0,1,0
5833,2,1232,30,2,1,4,4,1,3,0,5,15414900,14,1,0,0
5834,2,799,144,1,1,2,1,1,1,2,3,8172980,33,0,0,1
5835,0,1114,200,1,1,3,2,0,1,1,1,5360500,25,0,0,1
5836,0,1444,135,2,2,4,2,0,3,1,2,6613250,35,0,1,0
5837,4,2369,130,4,2,6,4,1,1,2,4,13250400,10,0,1,0
5838,0,1642,191,2,2,4,2,0,2,1,5,12829750,41,1,0,0
5839,2,771,163,1,1,2,2,0,1,2,4,10724600,8,1,0,0
5840,3,1595,7,2,1,4,4,1,3,2,1,9524080,14,0,1,0
5841,6,1766,11,1,1,4,2,1,0,0,5,20283340,37,1,0,0
5842,3,1692,85,2,1,4,0,1,0,2,1,9427130,24,0,0,1
5843,6,1827,92,2,1,5,4,1,1,1,4,21340820,36,1,0,0
5844,2,1256,161,2,1,4,3,0,0,1,3,8547800,12,0,1,0
5845,3,1892,186,3,2,5,4,0,1,2,4,10412770,46,0,1,0
5846,6,1541,111,1,1,4,1,1,1,1,4,18197010,33,1,0,0
5847,1,798,148,1,1,2,0,0,0,1,2,6350490,26,0,0,1
5848,3,1845,110,3,2,5,2,1,3,2,1,10104040,52,0,0,1
5849,5,1519,121,1,1,4,2,0,2,2,4,12336310,32,0,0,1
5850,1,950,16,1,1,3,4,1,0,2,5,10978335,9,0,1,0
5851,0,910,190,1,1,3,3,0,1,1,4,6721750,5,0,1,0
5852,0,828,7,1,1,2,4,0,3,0,5,7031000,22,0,0,1
5853,5,1551,32,1,1,4,2,0,1,2,5,11925160,33,0,1,0
5854,2,831,15,1,1,3,2,1,3,1,5,9732220,17,0,0,1
5855,2,1196,13,1,1,3,0,0,2,1,3,12787100,10,1,0,0
5856,0,1589,140,2,2,4,3,0,2,2,2,7242250,41,0,1,0
5857,5,1874,142,2,1,5,4,1,3,2,4,14635980,28,0,1,0
5858,6,1867,127,2,1,5,3,1,1,0,4,20581260,33,1,0,0
5859,6,1909,185,2,1,5,0,1,3,0,3,20600300,15,1,0,0
5860,1,672,18,1,1,2,2,0,1,0,0,4456285,19,0,0,1
5861,5,1997,36,2,1,5,1,0,1,2,4,21744380,24,1,0,0
5862,5,1700,131,1,1,4,2,0,1,2,4,13342960,23,0,0,1
5863,4,1934,73,3,2,5,2,1,3,1,3,16063820,21,1,0,0
5864,5,1716,157,1,1,4,0,0,3,2,3,19151250,5,1,0,0
5865,2,736,134,1,1,2,4,0,3,0,3,8817800,32,1,0,0
5866,3,1505,83,2,1,4,3,0,3,1,2,8239330,39,0,0,1
5867,1,689,98,1,1,2,3,1,0,1,1,6946275,5,0,0,1
5868,2,862,150,1,1,3,2,0,2,0,4,7215190,39,0,0,1
5869,0,1320,133,1,1,3,4,1,1,0,3,7774000,28,0,0,1
5870,4,2300,113,4,2,6,2,0,3,2,3,12369320,16,0,0,1
5871,3,1697,107,2,1,4,3,0,0,2,1,8632400,35,0,0,1
5872,4,2178,57,3,2,5,0,0,1,2,4,10917620,11,0,1,0
5873,2,1229,146,2,1,4,4,0,1,2,4,10107150,5,0,1,0
5874,6,1549,169,1,1,4,3,0,0,1,3,16686780,44,1,0,0
5875,3,1911,28,3,2,5,3,0,1,1,0,8051490,7,0,1,0
5876,5,1654,65,1,1,4,0,0,0,1,5,12493450,39,0,0,1
5877,2,1224,27,2,1,4,1,0,2,1,5,9598800,24,0,1,0
5878,0,927,35,1,1,3,1,0,2,0,0,5644750,25,1,0,0
5879,2,1166,36,1,1,3,4,0,3,2,5,14849300,14,1,0,0
